x,y,z
-0.191280325,-0.997679399,5.88E-05
-0.182967953,-0.999301575,5.88E-05
-0.174642671,-1.000853238,5.89E-05
-0.166305067,-1.002334292,5.90E-05
-0.157955733,-1.003744645,5.90E-05
-0.14959526,-1.005084209,5.91E-05
-0.141224238,-1.006352904,5.91E-05
-0.13284326,-1.007550651,5.92E-05
-0.124452918,-1.008677378,5.92E-05
-0.116053805,-1.009733017,5.92E-05
-0.107646514,-1.010717505,5.93E-05
-0.099231639,-1.011630784,5.93E-05
-0.090809774,-1.012472801,5.93E-05
-0.082381513,-1.013243507,5.94E-05
-0.073947451,-1.013942858,5.94E-05
-0.065508182,-1.014570816,5.94E-05
-0.057064301,-1.015127345,5.94E-05
-0.048616403,-1.015612418,5.94E-05
-0.040165083,-1.016026009,5.94E-05
-0.031710936,-1.016368098,5.94E-05
-0.023254559,-1.016638671,5.94E-05
-0.014796545,-1.016837717,5.94E-05
-0.00633749,-1.016965231,5.94E-05
0.00212201,-1.017021212,5.93E-05
0.010581361,-1.017005664,5.93E-05
0.019039968,-1.016918597,5.93E-05
0.027497237,-1.016760024,5.92E-05
0.035952572,-1.016529964,5.92E-05
0.044405379,-1.01622844,5.92E-05
0.052855065,-1.01585548,5.91E-05
0.061301036,-1.015411117,5.91E-05
0.069742698,-1.014895388,5.90E-05
0.078179459,-1.014308336,5.90E-05
0.086610727,-1.013650007,5.89E-05
0.095035909,-1.012920455,5.88E-05
0.103454413,-1.012119735,5.88E-05
0.11186565,-1.011247909,5.87E-05
0.120269027,-1.010305043,5.86E-05
0.128663957,-1.009291207,5.85E-05
0.137049849,-1.008206478,5.84E-05
0.145426115,-1.007050935,5.83E-05
0.153792167,-1.005824664,5.82E-05
0.162147419,-1.004527754,5.81E-05
0.170491283,-1.0031603,5.80E-05
0.178823175,-1.001722401,5.79E-05
0.18714251,-1.00021416,5.78E-05
0.195448704,-0.998635686,5.77E-05
0.203741175,-0.996987092,5.76E-05
0.21201934,-0.995268496,5.75E-05
0.220282619,-0.99348002,5.73E-05
0.228530432,-0.991621793,5.72E-05
0.2367622,-0.989693944,5.71E-05
0.244977345,-0.987696611,5.69E-05
0.253175292,-0.985629935,5.68E-05
0.261355463,-0.983494062,5.66E-05
0.269517286,-0.981289141,5.65E-05
0.277660188,-0.979015328,5.63E-05
0.285783596,-0.976672782,5.62E-05
0.293886939,-0.974261667,5.60E-05
0.30196965,-0.971782151,5.58E-05
0.310031161,-0.969234409,5.57E-05
0.318070904,-0.966618617,5.55E-05
0.326088315,-0.963934958,5.53E-05
0.33408283,-0.961183619,5.51E-05
0.342053888,-0.958364791,5.49E-05
0.350000929,-0.955478669,5.48E-05
0.357923392,-0.952525455,5.46E-05
0.365820722,-0.949505353,5.44E-05
0.373692362,-0.946418572,5.42E-05
0.381537758,-0.943265327,5.40E-05
0.389356358,-0.940045834,5.37E-05
0.397147613,-0.936760318,5.35E-05
0.404910971,-0.933409005,5.33E-05
0.412645888,-0.929992127,5.31E-05
0.420351818,-0.926509919,5.29E-05
0.428028217,-0.922962621,5.26E-05
0.435674544,-0.91935048,5.24E-05
0.443290259,-0.915673743,5.22E-05
0.450874826,-0.911932664,5.19E-05
0.458427709,-0.9081275,5.17E-05
0.465948373,-0.904258515,5.14E-05
0.473436289,-0.900325973,5.12E-05
0.480890926,-0.896330146,5.09E-05
0.488311757,-0.892271309,5.07E-05
0.495698257,-0.888149741,5.04E-05
0.503049904,-0.883965725,5.01E-05
0.510366177,-0.87971955,4.99E-05
0.517646557,-0.875411506,4.96E-05
0.524890529,-0.87104189,4.93E-05
0.532097578,-0.866611003,4.90E-05
0.539267194,-0.862119149,4.88E-05
0.546398866,-0.857566636,4.85E-05
0.55349209,-0.852953777,4.82E-05
0.56054636,-0.848280889,4.79E-05
0.567561175,-0.843548294,4.76E-05
0.574536035,-0.838756316,4.73E-05
0.581470445,-0.833905283,4.70E-05
0.58836391,-0.828995531,4.67E-05
0.595215938,-0.824027395,4.64E-05
0.602026041,-0.819001217,4.61E-05
0.608793733,-0.813917343,4.58E-05
0.61551853,-0.808776121,4.54E-05
0.622199951,-0.803577905,4.51E-05
0.628837519,-0.798323051,4.48E-05
0.635430759,-0.793011922,4.45E-05
0.641979197,-0.787644881,4.41E-05
0.648482365,-0.782222298,4.38E-05
0.654939796,-0.776744545,4.35E-05
0.661351027,-0.771211999,4.31E-05
0.667715596,-0.765625041,4.28E-05
0.674033045,-0.759984054,4.24E-05
0.680302921,-0.754289427,4.21E-05
0.686524771,-0.74854155,4.17E-05
0.692698147,-0.742740821,4.14E-05
0.698822603,-0.736887638,4.10E-05
0.704897696,-0.730982403,4.06E-05
0.710922988,-0.725025524,4.03E-05
0.716898042,-0.71901741,3.99E-05
0.722822425,-0.712958476,3.95E-05
0.728695708,-0.706849139,3.92E-05
0.734517464,-0.700689821,3.88E-05
0.74028727,-0.694480944,3.84E-05
0.746004707,-0.688222939,3.80E-05
0.751669358,-0.681916237,3.76E-05
0.75728081,-0.675561272,3.73E-05
0.762838654,-0.669158483,3.69E-05
0.768342483,-0.662708314,3.65E-05
0.773791894,-0.656211208,3.61E-05
0.779186489,-0.649667616,3.57E-05
0.784525872,-0.643077989,3.53E-05
0.789809651,-0.636442783,3.49E-05
0.795037437,-0.629762457,3.45E-05
0.800208846,-0.623037473,3.41E-05
0.805323496,-0.616268298,3.37E-05
0.810381009,-0.609455399,3.33E-05
0.815381013,-0.602599249,3.28E-05
0.820323136,-0.595700324,3.24E-05
0.825207012,-0.588759101,3.20E-05
0.830032279,-0.581776062,3.16E-05
0.834798578,-0.574751692,3.12E-05
0.839505554,-0.567686478,3.07E-05
0.844152855,-0.560580912,3.03E-05
0.848740136,-0.553435487,2.99E-05
0.853267051,-0.5462507,2.94E-05
0.857733263,-0.539027051,2.90E-05
0.862138435,-0.531765043,2.86E-05
0.866482236,-0.524465182,2.81E-05
0.870764339,-0.517127976,2.77E-05
0.87498442,-0.509753937,2.73E-05
0.879142161,-0.502343578,2.68E-05
0.883237245,-0.494897418,2.64E-05
0.887269362,-0.487415976,2.59E-05
0.891238205,-0.479899775,2.55E-05
0.895143472,-0.47234934,2.50E-05
0.898984863,-0.464765199,2.46E-05
0.902762084,-0.457147884,2.41E-05
0.906474846,-0.449497926,2.36E-05
0.910122862,-0.441815863,2.32E-05
0.913705851,-0.434102233,2.27E-05
0.917223535,-0.426357576,2.23E-05
0.920675642,-0.418582437,2.18E-05
0.924061904,-0.410777362,2.13E-05
0.927382055,-0.402942898,2.09E-05
0.930635837,-0.395079597,2.04E-05
0.933822994,-0.387188012,1.99E-05
0.936943275,-0.379268698,1.95E-05
0.939996434,-0.371322214,1.90E-05
0.942982229,-0.363349119,1.85E-05
0.945900422,-0.355349976,1.80E-05
0.948750782,-0.34732535,1.76E-05
0.951533079,-0.339275807,1.71E-05
0.95424709,-0.331201916,1.66E-05
0.956892596,-0.323104248,1.61E-05
0.959469383,-0.314983377,1.56E-05
0.96197724,-0.306839876,1.52E-05
0.964415963,-0.298674324,1.47E-05
0.966785351,-0.2904873,1.42E-05
0.969085209,-0.282279384,1.37E-05
0.971315346,-0.274051159,1.32E-05
0.973475575,-0.26580321,1.27E-05
0.975565715,-0.257536123,1.22E-05
0.977585589,-0.249250488,1.18E-05
0.979535026,-0.240946893,1.13E-05
0.981413858,-0.232625931,1.08E-05
0.983221924,-0.224288195,1.03E-05
0.984959065,-0.21593428,9.80E-06
0.986625131,-0.207564783,9.30E-06
0.988219972,-0.199180302,8.81E-06
0.989743447,-0.190781437,8.31E-06
0.991195418,-0.182368789,7.82E-06
0.992575752,-0.17394296,7.32E-06
0.993884322,-0.165504555,6.83E-06
0.995121004,-0.157054179,6.33E-06
0.996285681,-0.148592439,5.83E-06
0.997378241,-0.140119943,5.34E-06
0.998398575,-0.1316373,4.84E-06
0.999346581,-0.123145121,4.34E-06
1.000222161,-0.114644017,3.84E-06
1.001025223,-0.106134601,3.34E-06
1.001755679,-0.097617487,2.84E-06
1.002413448,-0.08909329,2.35E-06
1.002998452,-0.080562626,1.85E-06
1.003510618,-0.072026111,1.35E-06
1.003949881,-0.063484363,8.47E-07
1.004316177,-0.054938002,3.47E-07
1.004609452,-0.046387646,-1.52E-07
1.004829653,-0.037833916,-6.52E-07
1.004976735,-0.029277433,-1.15E-06
1.005050655,-0.020718819,-1.65E-06
1.00505138,-0.012158695,-2.15E-06
1.004978877,-0.003597686,-2.65E-06
1.004833122,0.004963585,-3.15E-06
1.004614096,0.013524495,-3.65E-06
1.004321782,0.022084418,-4.15E-06
1.003956172,0.030642729,-4.65E-06
1.003517262,0.039198803,-5.14E-06
1.003005053,0.047752014,-5.64E-06
1.002419551,0.056301735,-6.14E-06
1.001760768,0.06484734,-6.63E-06
1.001028721,0.073388203,-7.13E-06
1.000223432,0.081923696,-7.63E-06
0.99934493,0.090453193,-8.12E-06
0.998393247,0.098976066,-8.62E-06
0.997368422,0.107491688,-9.11E-06
0.996270498,0.115999432,-9.60E-06
0.995099525,0.12449867,-1.01E-05
0.993855558,0.132988776,-1.06E-05
0.992538655,0.141469122,-1.11E-05
0.991148884,0.149939082,-1.16E-05
0.989686313,0.15839803,-1.21E-05
0.98815102,0.166845338,-1.25E-05
0.986543085,0.17528038,-1.30E-05
0.984862596,0.183702533,-1.35E-05
0.983109645,0.192111168,-1.40E-05
0.981284329,0.200505664,-1.45E-05
0.979386752,0.208885393,-1.50E-05
0.977417021,0.217249734,-1.55E-05
0.975375252,0.225598063,-1.59E-05
0.973261563,0.233929757,-1.64E-05
0.971076078,0.242244195,-1.69E-05
0.968818928,0.250540755,-1.74E-05
0.966490249,0.258818818,-1.79E-05
0.964090181,0.267077763,-1.83E-05
0.96161887,0.275316972,-1.88E-05
0.959076469,0.283535827,-1.93E-05
0.956463134,0.291733712,-1.97E-05
0.953779028,0.299910011,-2.02E-05
0.951024319,0.308064109,-2.07E-05
0.94819918,0.316195393,-2.11E-05
0.945303789,0.32430325,-2.16E-05
0.942338332,0.332387069,-2.21E-05
0.939302997,0.340446241,-2.25E-05
0.936197979,0.348480157,-2.30E-05
0.933023479,0.356488209,-2.35E-05
0.929779701,0.364469792,-2.39E-05
0.926466857,0.372424301,-2.44E-05
0.923085164,0.380351133,-2.48E-05
0.919634842,0.388249688,-2.53E-05
0.916116119,0.396119366,-2.57E-05
0.912529227,0.403959568,-2.62E-05
0.908874404,0.411769697,-2.66E-05
0.905151893,0.419549161,-2.71E-05
0.901361941,0.427297365,-2.75E-05
0.897504802,0.435013718,-2.79E-05
0.893580736,0.442697633,-2.84E-05
0.889590006,0.45034852,-2.88E-05
0.885532881,0.457965796,-2.92E-05
0.881409637,0.465548877,-2.97E-05
0.877220552,0.473097183,-3.01E-05
0.872965913,0.480610133,-3.05E-05
0.868646008,0.488087152,-3.10E-05
0.864261134,0.495527665,-3.14E-05
0.859811591,0.5029311,-3.18E-05
0.855297686,0.510296887,-3.22E-05
0.850719728,0.517624458,-3.26E-05
0.846078034,0.524913249,-3.30E-05
0.841372925,0.532162697,-3.34E-05
0.836604728,0.539372242,-3.39E-05
0.831773773,0.546541326,-3.43E-05
0.826880397,0.553669395,-3.47E-05
0.821924942,0.560755896,-3.51E-05
0.816907755,0.56780028,-3.55E-05
0.811829185,0.574802001,-3.58E-05
0.806689591,0.581760513,-3.62E-05
0.801489334,0.588675277,-3.66E-05
0.796228779,0.595545754,-3.70E-05
0.790908299,0.60237141,-3.74E-05
0.78552827,0.609151711,-3.78E-05
0.780089072,0.615886129,-3.82E-05
0.774591091,0.622574138,-3.85E-05
0.769034719,0.629215215,-3.89E-05
0.763420352,0.635808841,-3.93E-05
0.757748388,0.642354499,-3.96E-05
0.752019235,0.648851675,-4.00E-05
0.746233301,0.655299861,-4.04E-05
0.740391001,0.661698549,-4.07E-05
0.734492755,0.668047238,-4.11E-05
0.728538987,0.674345426,-4.14E-05
0.722530124,0.68059262,-4.18E-05
0.716466601,0.686788325,-4.21E-05
0.710348856,0.692932053,-4.25E-05
0.704177329,0.69902332,-4.28E-05
0.697952469,0.705061643,-4.31E-05
0.691674727,0.711046545,-4.35E-05
0.685344558,0.716977553,-4.38E-05
0.678962423,0.722854195,-4.41E-05
0.672528787,0.728676007,-4.44E-05
0.666044117,0.734442525,-4.47E-05
0.659508889,0.740153292,-4.51E-05
0.652923578,0.745807854,-4.54E-05
0.646288668,0.751405759,-4.57E-05
0.639604644,0.756946563,-4.60E-05
0.632871997,0.762429822,-4.63E-05
0.626091221,0.7678551,-4.66E-05
0.619262814,0.773221963,-4.69E-05
0.61238728,0.778529982,-4.72E-05
0.605465125,0.783778731,-4.75E-05
0.598496859,0.78896779,-4.77E-05
0.591482999,0.794096744,-4.80E-05
0.584424061,0.799165179,-4.83E-05
0.57732057,0.80417269,-4.86E-05
0.570173051,0.809118873,-4.88E-05
0.562982035,0.814003329,-4.91E-05
0.555748055,0.818825666,-4.94E-05
0.54847165,0.823585495,-4.96E-05
0.541153361,0.828282431,-4.99E-05
0.533793734,0.832916094,-5.01E-05
0.526393317,0.837486111,-5.04E-05
0.518952662,0.84199211,-5.06E-05
0.511472327,0.846433726,-5.08E-05
0.503952869,0.8508106,-5.11E-05
0.496394852,0.855122376,-5.13E-05
0.488798842,0.859368703,-5.15E-05
0.48116541,0.863549236,-5.18E-05
0.473495128,0.867663634,-5.20E-05
0.465788572,0.871711563,-5.22E-05
0.458046322,0.87569269,-5.24E-05
0.45026896,0.879606692,-5.26E-05
0.442457073,0.883453248,-5.28E-05
0.43461125,0.887232043,-5.30E-05
0.426732083,0.890942767,-5.32E-05
0.418820165,0.894585116,-5.34E-05
0.410876097,0.898158791,-5.36E-05
0.402900478,0.901663498,-5.38E-05
0.394893912,0.905098948,-5.39E-05
0.386857006,0.908464858,-5.41E-05
0.378790369,0.91176095,-5.43E-05
0.370694613,0.914986952,-5.44E-05
0.362570353,0.918142598,-5.46E-05
0.354418206,0.921227624,-5.48E-05
0.346238792,0.924241777,-5.49E-05
0.338032734,0.927184805,-5.51E-05
0.329800655,0.930056464,-5.52E-05
0.321543184,0.932856514,-5.53E-05
0.31326095,0.935584722,-5.55E-05
0.304954585,0.93824086,-5.56E-05
0.296624723,0.940824706,-5.57E-05
0.288272001,0.943336043,-5.59E-05
0.279897056,0.945774661,-5.60E-05
0.271500529,0.948140355,-5.61E-05
0.263083064,0.950432924,-5.62E-05
0.254645304,0.952652177,-5.63E-05
0.246187896,0.954797925,-5.64E-05
0.237711489,0.956869986,-5.65E-05
0.229216732,0.958868185,-5.66E-05
0.220704278,0.960792351,-5.67E-05
0.21217478,0.96264232,-5.68E-05
0.203628893,0.964417934,-5.68E-05
0.195067275,0.966119041,-5.69E-05
0.186490584,0.967745495,-5.70E-05
0.177899479,0.969297154,-5.71E-05
0.169294623,0.970773886,-5.71E-05
0.160676677,0.97217556,-5.72E-05
0.152046306,0.973502055,-5.72E-05
0.143404175,0.974753255,-5.73E-05
0.134750951,0.97592905,-5.73E-05
0.1260873,0.977029334,-5.74E-05
0.117413892,0.978054011,-5.74E-05
0.108731397,0.979002988,-5.74E-05
0.100040484,0.979876179,-5.75E-05
0.091341826,0.980673504,-5.75E-05
0.082636095,0.981394891,-5.75E-05
0.073923964,0.98204027,-5.75E-05
0.065206107,0.982609581,-5.75E-05
0.056483198,0.983102769,-5.75E-05
0.047755913,0.983519785,-5.75E-05
0.039024927,0.983860585,-5.75E-05
0.030290916,0.984125133,-5.75E-05
0.021554558,0.984313399,-5.75E-05
0.012816529,0.984425358,-5.75E-05
0.004077506,0.984460992,-5.75E-05
-0.004661834,0.984420289,-5.74E-05
-0.013400811,0.984303244,-5.74E-05
-0.02213875,0.984109857,-5.74E-05
-0.030874971,0.983840134,-5.73E-05
-0.039608797,0.983494089,-5.73E-05
-0.04833955,0.983071741,-5.72E-05
-0.057066552,0.982573115,-5.72E-05
-0.065789126,0.981998242,-5.71E-05
-0.074506594,0.981347161,-5.70E-05
-0.08321828,0.980619916,-5.70E-05
-0.091923506,0.979816556,-5.69E-05
-0.100621597,0.978937138,-5.68E-05
-0.109311876,0.977981726,-5.68E-05
-0.11799367,0.976950386,-5.67E-05
-0.126666301,0.975843196,-5.66E-05
-0.135329098,0.974660235,-5.65E-05
-0.143981387,0.973401592,-5.64E-05
-0.152622494,0.972067359,-5.63E-05
-0.16125175,0.970657638,-5.62E-05
-0.169868482,0.969172533,-5.61E-05
-0.178472021,0.967612156,-5.59E-05
-0.187061699,0.965976627,-5.58E-05
-0.195636847,0.964266069,-5.57E-05
-0.204196799,0.962480613,-5.56E-05
-0.21274089,0.960620396,-5.54E-05
-0.221268456,0.95868556,-5.53E-05
-0.229778835,0.956676255,-5.52E-05
-0.238271363,0.954592634,-5.50E-05
-0.246745383,0.95243486,-5.49E-05
-0.255200235,0.950203099,-5.47E-05
-0.263635263,0.947897524,-5.46E-05
-0.272049811,0.945518315,-5.44E-05
-0.280443225,0.943065656,-5.42E-05
-0.288814855,0.940539739,-5.41E-05
-0.297164049,0.937940761,-5.39E-05
-0.30549016,0.935268924,-5.37E-05
-0.313792541,0.932524439,-5.35E-05
-0.322070549,0.929707519,-5.33E-05
-0.33032354,0.926818385,-5.31E-05
-0.338550874,0.923857265,-5.29E-05
-0.346751914,0.920824391,-5.27E-05
-0.354926024,0.917720001,-5.25E-05
-0.363072569,0.914544339,-5.23E-05
-0.371190919,0.911297656,-5.21E-05
-0.379280444,0.907980206,-5.19E-05
-0.387340519,0.904592253,-5.17E-05
-0.395370518,0.901134062,-5.15E-05
-0.403369821,0.897605907,-5.12E-05
-0.411337808,0.894008066,-5.10E-05
-0.419273863,0.890340824,-5.08E-05
-0.427177372,0.88660447,-5.05E-05
-0.435047725,0.8827993,-5.03E-05
-0.442884314,0.878925615,-5.00E-05
-0.450686532,0.874983721,-4.98E-05
-0.458453778,0.870973931,-4.95E-05
-0.466185453,0.866896561,-4.93E-05
-0.47388096,0.862751935,-4.90E-05
-0.481539705,0.858540382,-4.87E-05
-0.489161099,0.854262234,-4.85E-05
-0.496744555,0.849917831,-4.82E-05
-0.504289488,0.845507517,-4.79E-05
-0.511795319,0.841031642,-4.76E-05
-0.519261469,0.836490562,-4.73E-05
-0.526687365,0.831884635,-4.70E-05
-0.534072437,0.827214227,-4.67E-05
-0.541416118,0.822479709,-4.64E-05
-0.548717844,0.817681457,-4.61E-05
-0.555977055,0.812819851,-4.58E-05
-0.563193195,0.807895276,-4.55E-05
-0.570365712,0.802908123,-4.52E-05
-0.577494056,0.797858789,-4.49E-05
-0.584577682,0.792747673,-4.46E-05
-0.591616049,0.787575181,-4.43E-05
-0.59860862,0.782341723,-4.39E-05
-0.60555486,0.777047715,-4.36E-05
-0.61245424,0.771693575,-4.33E-05
-0.619306235,0.76627973,-4.29E-05
-0.626110322,0.760806608,-4.26E-05
-0.632865983,0.755274642,-4.23E-05
-0.639572706,0.749684273,-4.19E-05
-0.646229981,0.744035942,-4.16E-05
-0.652837303,0.738330097,-4.12E-05
-0.65939417,0.732567191,-4.09E-05
-0.665900086,0.726747679,-4.05E-05
-0.672354558,0.720872024,-4.01E-05
-0.6787571,0.714940689,-3.98E-05
-0.685107226,0.708954145,-3.94E-05
-0.691404457,0.702912866,-3.90E-05
-0.69764832,0.696817329,-3.87E-05
-0.703838343,0.690668017,-3.83E-05
-0.709974061,0.684465416,-3.79E-05
-0.716055012,0.678210016,-3.75E-05
-0.722080741,0.671902313,-3.71E-05
-0.728050796,0.665542803,-3.68E-05
-0.733964729,0.659131991,-3.64E-05
-0.739822097,0.652670381,-3.60E-05
-0.745622464,0.646158484,-3.56E-05
-0.751365395,0.639596814,-3.52E-05
-0.757050464,0.632985889,-3.48E-05
-0.762677247,0.626326229,-3.44E-05
-0.768245326,0.61961836,-3.40E-05
-0.773754286,0.61286281,-3.36E-05
-0.779203721,0.606060112,-3.31E-05
-0.784593225,0.599210801,-3.27E-05
-0.789922402,0.592315416,-3.23E-05
-0.795190856,0.585374499,-3.19E-05
-0.800398201,0.578388596,-3.15E-05
-0.805544053,0.571358257,-3.10E-05
-0.810628033,0.564284034,-3.06E-05
-0.815649769,0.557166482,-3.02E-05
-0.820608892,0.55000616,-2.98E-05
-0.825505041,0.542803629,-2.93E-05
-0.830337858,0.535559455,-2.89E-05
-0.83510699,0.528274205,-2.84E-05
-0.839812091,0.52094845,-2.80E-05
-0.84445282,0.513582764,-2.76E-05
-0.849028839,0.506177723,-2.71E-05
-0.853539819,0.498733907,-2.67E-05
-0.857985434,0.491251896,-2.62E-05
-0.862365363,0.483732276,-2.58E-05
-0.866679292,0.476175635,-2.53E-05
-0.870926912,0.468582561,-2.49E-05
-0.875107918,0.460953648,-2.44E-05
-0.879222013,0.45328949,-2.39E-05
-0.883268904,0.445590684,-2.35E-05
-0.887248302,0.43785783,-2.30E-05
-0.891159928,0.430091529,-2.26E-05
-0.895003503,0.422292387,-2.21E-05
-0.898778757,0.414461008,-2.16E-05
-0.902485426,0.406598002,-2.12E-05
-0.906123249,0.398703979,-2.07E-05
-0.909691973,0.390779551,-2.02E-05
-0.913191349,0.382825333,-1.97E-05
-0.916621135,0.374841942,-1.93E-05
-0.919981093,0.366829996,-1.88E-05
-0.923270992,0.358790114,-1.83E-05
-0.926490606,0.350722919,-1.78E-05
-0.929639714,0.342629035,-1.73E-05
-0.932718104,0.334509086,-1.69E-05
-0.935725565,0.326363699,-1.64E-05
-0.938661895,0.318193504,-1.59E-05
-0.941526897,0.309999128,-1.54E-05
-0.944320378,0.301781205,-1.49E-05
-0.947042154,0.293540366,-1.44E-05
-0.949692043,0.285277246,-1.39E-05
-0.952269872,0.27699248,-1.35E-05
-0.954775472,0.268686704,-1.30E-05
-0.957208679,0.260360556,-1.25E-05
-0.959569338,0.252014674,-1.20E-05
-0.961857296,0.243649699,-1.15E-05
-0.964072408,0.235266271,-1.10E-05
-0.966214533,0.226865032,-1.05E-05
-0.968283539,0.218446625,-9.99E-06
-0.970279297,0.210011693,-9.49E-06
-0.972201684,0.20156088,-8.99E-06
-0.974050583,0.193094831,-8.49E-06
-0.975825884,0.184614192,-7.99E-06
-0.977527481,0.176119609,-7.49E-06
-0.979155275,0.16761173,-6.99E-06
-0.980709173,0.159091201,-6.49E-06
-0.982189086,0.15055867,-5.99E-06
-0.983594932,0.142014785,-5.49E-06
-0.984926636,0.133460195,-4.98E-06
-0.986184127,0.12489555,-4.48E-06
-0.987367339,0.116321497,-3.98E-06
-0.988476214,0.107738687,-3.47E-06
-0.989510699,0.099147768,-2.97E-06
-0.990470746,0.090549391,-2.46E-06
-0.991356314,0.081944205,-1.96E-06
-0.992167366,0.07333286,-1.46E-06
-0.992903872,0.064716005,-9.50E-07
-0.993565808,0.056094289,-4.45E-07
-0.994153155,0.047468362,5.96E-08
-0.994665899,0.038838874,5.65E-07
-0.995104034,0.030206472,1.07E-06
-0.995467557,0.021571805,1.57E-06
-0.995756473,0.012935521,2.08E-06
-0.995970791,0.004298268,2.58E-06
-0.996110526,-0.004339306,3.09E-06
-0.9961757,-0.012976556,3.59E-06
-0.996166339,-0.021612835,4.10E-06
-0.996082475,-0.030247497,4.60E-06
-0.995924146,-0.038879898,5.10E-06
-0.995691396,-0.047509394,5.61E-06
-0.995384274,-0.056135341,6.11E-06
-0.995002834,-0.064757097,6.61E-06
-0.994547137,-0.073374021,7.11E-06
-0.994017247,-0.08198547,7.61E-06
-0.993413238,-0.090590806,8.11E-06
-0.992735185,-0.09918939,8.61E-06
-0.99198317,-0.107780585,9.11E-06
-0.991157282,-0.116363752,9.61E-06
-0.990257614,-0.124938258,1.01E-05
-0.989284265,-0.133503468,1.06E-05
-0.988237338,-0.142058748,1.11E-05
-0.987116944,-0.150603467,1.16E-05
-0.985923197,-0.159136996,1.21E-05
-0.984656218,-0.167658703,1.26E-05
-0.983316133,-0.176167963,1.31E-05
-0.981903073,-0.184664149,1.36E-05
-0.980417174,-0.193146636,1.41E-05
-0.978858578,-0.201614802,1.45E-05
-0.977227432,-0.210068025,1.50E-05
-0.975523889,-0.218505685,1.55E-05
-0.973748106,-0.226927164,1.60E-05
