,t,x
458,4.58,0.8630314819004246
459,4.59,0.882541766422967
460,4.6000000000000005,0.90064017238477
461,4.61,0.9172977461970789
462,4.62,0.9324878392952219
463,4.63,0.9461861507706223
464,4.64,0.9583707662470701
465,4.65,0.9690221929390499
466,4.66,0.9781233908360356
467,4.67,0.9856597999628787
468,4.68,0.9916193636726576
469,4.69,0.9959925479347427
470,4.7,0.9987723565872102
471,4.71,0.9999543425292109
472,4.72,0.999536614835381
473,4.73,0.99751984178092
474,4.74,0.9939072497724933
475,4.75,0.9887046181866692
476,4.76,0.9819202701241495
477,4.7700000000000005,0.9735650590945829
478,4.78,0.9636523516532683
479,4.79,0.952198006017513
480,4.8,0.9392203466968708
481,4.8100000000000005,0.9247401351778336
482,4.82,0.9087805367098876
483,4.83,0.8913670832460472
484,4.84,0.8725276325971829
485,4.8500000000000005,0.8522923238654625
486,4.86,0.8306935292282246
487,4.87,0.80776580214939
488,4.88,0.7835458221012972
489,4.89,0.7580723358853697
490,4.9,0.7313860956454967
491,4.91,0.7035297936733056
492,4.92,0.674547994109589
493,4.93,0.6444870616511944
494,4.94,0.6133950873773957
495,4.95,0.5813218118144357
496,4.96,0.5483185453612786
497,4.97,0.514438086203928
498,4.98,0.47973463584958664
499,4.99,0.4442637124158199
