,dr,dtheta,r,t,theta
978,-0.5659374575948147,-0.5768145470708147,2.894706692155405,9.79,2.891746092950129
979,-0.5803347246817954,-0.5907704002018892,2.888975241657269,9.8,2.885908044119518
980,-0.5946217999664165,-0.6045751903949017,2.883100364950994,9.81,2.879931188486753
981,-0.6087932127083507,-0.618224603818819,2.877083191183168,9.82,2.873817058231659
982,-0.6228433429716079,-0.6317143039165257,2.8709249049554155,9.83,2.867567228785546
983,-0.6367664237949426,-0.6450399308644046,2.8646267478058105,9.84,2.861183319061184
984,-0.6505565437338857,-0.6581971010458423,2.85819001966673,9.85,2.854666991688112
985,-0.6642076497730056,-0.6711814065405143,2.851616080295429,9.86,2.8480199532531345
986,-0.6777135506063625,-0.6839884146314529,2.844906350673657,9.87,2.8412439545458397
987,-0.6910679202834665,-0.6966136673320608,2.838062314372635,9.88,2.8343407908089473
988,-0.7042643022173997,-0.7090526809353931,2.8310855188797626,9.89,2.827312301993283
989,-0.7172961135511683,-0.7213009455882498,2.823977576883444,9.9,2.8201603730171247
990,-0.730156649877639,-0.733353924892734,2.8167401675124837,9.91,2.812886934029689
991,-0.7428390903078654,-0.7452070555382089,2.8093750375265336,9.92,2.8054939606784393
992,-0.75533650288195,-0.7568557469667465,2.8018840024541403,9.93,2.79798347437992
993,-0.7676418503159816,-0.7682953810753955,2.7942689476749965,9.94,2.790357542593748
994,-0.779747996077999,-0.7795213119588283,2.7865318294430734,9.95,2.7826182790993834
995,-0.7916477107853287,-0.7905288656961661,2.7786746758473764,9.96,2.774767844275259
996,-0.8033336789150609,-0.8013133401860225,2.770699587707162,9.97,2.766808445379806
997,-0.8147985058189021,-0.8118700050341148,2.7626087393985115,9.98,2.7587423368338606
998,-0.826034725033014,-0.8221941014979934,2.7544043796092774,9.99,2.7505718205039216
